LIZARDNUMBER,DATE,YEAR,SEASON,TIME,EASTING,NORTHING,Distance Moved (m),
F36,8/16/07,2007,Monsoon,1957,500276,3592529,145,
F36,8/22/07,2007,Monsoon,1800,500261,3592662,134,
F36,8/28/07,2007,Monsoon,10,500260,3592518,144,
F36,8/29/07,2007,Monsoon,2130,500260,3592518,0,
F36,8/30/07,2007,Monsoon,2040,500271,3592559,42,
F36,4/9/08,2008,Dry,14:39:00,500347,3592863,313,
F36,4/16/08,2008,Dry,9:25:00,500214,3592657,245,
F36,4/23/08,2008,Dry,16:23:00,500324,3592681,113,
F36,4/24/08,2008,Dry,12:10:00,500324,3592681,0,
F36,4/25/08,2008,Dry,11:01:00,500324,3592681,0,
F36,5/1/08,2008,Dry,12:40:00,500341,3592740,61,
F36,5/2/08,2008,Dry,12:15:00,500341,3592740,0,
F36,5/5/08,2008,Dry,9:38:00,500341,3592740,0,
F36,5/6/08,2008,Dry,9:13:00,500350,3592864,124,
F36,5/7/08,2008,Dry,10:41:00,500350,3592864,0,
F36,5/8/08,2008,Dry,10:59:00,500350,3592864,0,
F36,5/14/08,2008,Dry,10:58:00,500214,3592657,248,
F36,5/20/08,2008,Dry,12:23:00,500438,3592822,278,
F36,5/22/08,2008,Dry,17:42:00,500435,3592825,4,
F36,5/25/08,2008,Dry,18:53:00,500423,3592808,21,
F36,5/26/08,2008,Dry,18:41:00,500396,3592767,49,
F36,5/28/08,2008,Dry,18:07:00,500393,3592878,111,
F36,6/2/08,2008,Dry,19:37:00,500314,3592889,80,
F36,6/3/08,2008,Dry,19:31:00,500314,3592889,0,
F36,6/11/08,2008,Dry,19:27:00,500314,3592889,0,
F36,6/18/08,2008,Dry,21:01:00,500307,3592735,154,
F36,6/21/08,2008,Dry,21:32:00,500307,3592735,0,
F36,6/22/08,2008,Dry,22:03:00,500288,3592656,81,
F36,6/24/08,2008,Dry,20:28:00,500286,3592662,6,
F36,6/26/08,2008,Dry,23:17:00,500293,3592792,130,
F36,6/27/08,2008,Dry,9:16:00,500297,3592856,64,
F36,7/1/08,2008,Dry,19:45:00,500383,3592654,220,
F36,7/8/08,2008,Monsoon,8:07:00,500395,3592657,12,
F36,7/13/08,2008,Monsoon,7:48:00,500395,3592654,3,
F36,7/16/08,2008,Monsoon,21:40:00,500251,3592684,147,
F36,7/18/08,2008,Monsoon,8:40:00,500392,3592656,144,
F36,7/20/08,2008,Monsoon,7:10:00,500284,3592662,108,
F36,7/21/08,2008,Monsoon,22:28:00,500275,3592644,20,
F36,7/26/08,2008,Monsoon,8:07:00,500409,3592638,134,
F36,7/27/08,2008,Monsoon,8:46:00,500444,3592507,136,
F36,7/28/08,2008,Monsoon,23:18:00,500247,3592522,198,
F36,7/30/08,2008,Monsoon,23:46:00,500537,3592557,292,
F36,7/31/08,2008,Monsoon,9:56:00,500469,3592562,68,
F36,7/31/08,2008,Monsoon,22:06:00,500395,3592427,154,
F36,8/3/08,2008,Monsoon,7:59:00,500384,3592661,234,
F36,8/12/08,2008,Monsoon,21:36:00,500252,3592503,206,
F36,8/25/08,2008,Monsoon,19:18:00,500232,3592583,82,
F36,9/3/08,2008,Monsoon,9:44:00,500359,3592556,130,
F36,9/6/08,2008,Monsoon,22:13:00,500383,3592559,24,
F36,9/11/08,2008,Monsoon,11:41:00,500304,3592460,127,
F36,9/17/08,2008,Monsoon,18:41:00,500291,3592715,255,
F36,9/25/08,2008,Monsoon,8:44:00,500238,3592607,120,
F36,9/26/08,2008,Monsoon,21:29:00,500237,3592597,10,
F36,9/27/08,2008,Monsoon,20:01:00,500237,3592597,0,
F36,10/5/08,2008,Post_Monsoon,11:12:00,500237,3592597,0,
F36,10/10/08,2008,Post_Monsoon,9:22:00,500289,3592717,131,
F36,10/17/08,2008,Post_Monsoon,14:36:00,500342,3592878,169,
F36,10/23/08,2008,Post_Monsoon,17:18:00,500375,3592898,39,
F36,11/7/08,2008,Post_Monsoon,14:55:00,500375,3592881,17,
F36,4/9/09,2009,Dry,1800,500395,3592566,316,
F36,4/10/09,2009,Dry,1319,500395,3592566,0,
F36,4/11/09,2009,Dry,1027,500395,3592566,0,
F36,4/13/09,2009,Dry,1251,500395,3592566,0,
F36,4/16/09,2009,Dry,1325,500395,3592566,0,
F36,4/18/09,2009,Dry,1048,500377,3592580,23,
F36,4/23/09,2009,Dry,1310,500280,3592526,111,
F36,4/30/09,2009,Dry,1130,500308,3592676,153,
F36,5/11/09,2009,Dry,1157,500308,3592676,0,
F36,5/12/09,2009,Dry,1137,500308,3592676,0,
F36,5/13/09,2009,Dry,813,500308,3592676,0,
F36,5/14/09,2009,Dry,1019,500364,3592509,176,
F36,5/19/09,2009,Dry,718,500380,3592659,151,
F36,5/25/09,2009,Dry,1713,500429,3592457,208,
F36,6/4/09,2009,Dry,1229,500425,3592494,37,
F36,6/8/09,2009,Dry,1203,500425,3592494,0,
F36,6/9/09,2009,Dry,822,500425,3592494,0,
F36,6/10/09,2009,Dry,855,500425,3592494,0,
F36,6/26/09,2009,Dry,1517,500428,3592499,6,
F36,7/1/09,2009,Monsoon,21:31:00,500392,3592660,165,
F36,7/6/09,2009,Monsoon,2257,500391,3592658,2,
F36,7/6/09,2009,Monsoon,22:59:00,500392,3592660,2,
F36,7/9/09,2009,Monsoon,2051,500391,3592658,2,
F36,7/10/09,2009,Monsoon,2342,500391,3592658,0,
F36,7/11/09,2009,Monsoon,2031,500391,3592658,0,
F36,7/12/09,2009,Monsoon,1949,500391,3592658,0,
F36,7/13/09,2009,Monsoon,104,500391,3592658,0,
F36,7/14/09,2009,Monsoon,2110,500391,3592658,0,
F36,7/17/09,2009,Monsoon,1826,500391,3592658,0,
F36,7/19/09,2009,Monsoon,2140,500391,3592658,0,
F36,7/22/09,2009,Monsoon,22:32:00,500393,3592661,4,
F36,8/2/09,2009,Monsoon,26,500391,3592658,4,
F36,8/2/09,2009,Monsoon,2257,500289,3592636,104,
F36,8/10/09,2009,Monsoon,21:25:00,500292,3592547,89,
F36,8/11/09,2009,Monsoon,839,500289,3592636,89,
F36,8/13/09,2009,Monsoon,22:31:00,500392,3592655,105,
F36,8/17/09,2009,Monsoon,21:10:00,500392,3592655,0,
F36,8/25/09,2009,Monsoon,21:29:00,500468,3592593,98,
F36,8/26/09,2009,Monsoon,23:58:00,500468,3592593,0,
F36,8/27/09,2009,Monsoon,22:51:00,500411,3592543,76,
F36,8/28/09,2009,Monsoon,2:10:00,500394,3592542,17,
F36,8/29/09,2009,Monsoon,0:18:00,500394,3592542,0,
F36,9/1/09,2009,Monsoon,2:57:00,500511,3592670,173,
F36,9/1/09,2009,Monsoon,0:40:00,500516,3592678,9,
F36,9/3/09,2009,Monsoon,2218,500531,3592595,84,
F36,9/4/09,2009,Monsoon,2005,500531,3592595,0,
F36,9/5/09,2009,Monsoon,1405,500531,3592595,0,
F36,9/6/09,2009,Monsoon,1607,500531,3592595,0,
F36,9/7/09,2009,Monsoon,1820,500463,3592590,68,
F36,9/8/09,2009,Monsoon,20:27:00,500463,3592592,2,
F36,9/9/09,2009,Monsoon,8:27:00,500463,3592592,0,
F36,9/11/09,2009,Monsoon,2314,500465,3592589,4,
F36,9/14/09,2009,Monsoon,20:30:00,500463,3592592,4,
F36,9/20/09,2009,Monsoon,650,500465,3592589,4,
F36,9/23/09,2009,Monsoon,19:53:00,500463,3592592,4,
F36,9/24/09,2009,Monsoon,8:49:00,500463,3592592,0,
F36,9/29/09,2009,Monsoon,18:54:00,500581,3592612,120,
F36,9/30/09,2009,Monsoon,21:00:00,500581,3592612,0,
F36,10/6/09,2009,Post_Monsoon,13:32:00,500574,3592615,8,
F36,10/11/09,2009,Post_Monsoon,12:46:00,500578,3592620,6,
F36,10/18/09,2009,Post_Monsoon,15:57:00,500401,3592792,247,
F36,10/25/09,2009,Post_Monsoon,10:54:00,500401,3592792,0,
F36,10/31/09,2009,Post_Monsoon,15:17:00,500374,3592901,112,
F36,11/8/09,2009,Post_Monsoon,12:17:00,500375,3592909,8,
F36,11/14/09,2009,Post_Monsoon,1249,500374,3592913,4,
F36,11/22/09,2009,Winter,14:37:00,500375,3592909,4,
F36,12/13/09,2009,Winter,11:50:00,500375,3592909,0,
F36,3/25/10,2010,Emergence,11:47:00,500419,3592890,48,
F36,4/9/10,2010,Emergence,15:22:00,500419,3592890,0,
F36,4/24/10,2010,Dry,12:10:00,500383,3592561,331,
F36,4/29/10,2010,Dry,16:00:00,500402,3592570,21,
F36,5/6/10,2010,Dry,16:49:00,500402,3592570,0,
F36,5/14/10,2010,Dry,16:17:00,500116,3592466,304,
F36,6/2/10,2010,Dry,10:59:00,500974,3592322,NA,
F36,6/2/10,2010,Dry,16:36:00,500304,3592672,756,
F36,6/4/10,2010,Dry,15:31:00,500377,3592579,118,
F36,6/12/10,2010,Dry,9:44:00,500155,3592558,223,
F36,6/18/10,2010,Dry,7:30:00,500156,3592562,4,
F36,6/21/10,2010,Dry,22:10:00,500184,3592535,39,
F36,6/23/10,2010,Dry,22:52:00,500154,3592551,34,
F36,6/23/10,2010,Dry,1:16:00,500157,3592560,9,
F36,6/24/10,2010,Dry,22:19:00,500157,3592560,0,
F36,6/25/10,2010,Dry,19:33:00,500157,3592560,0,
F36,6/28/10,2010,Dry,20:12:00,500156,3592565,5,
F36,7/3/10,2010,Dry,22:17:00,500539,3592757,428,
F36,7/4/10,2010,Dry,20:08:00,500518,3592750,22,
F36,7/6/10,2010,Dry,23:25:00,500420,3592842,134,
F36,7/8/10,2010,Dry,0:47:00,500428,3592834,11,
F36,7/12/10,2010,Monsoon,22:40:00,500392,3592583,254,
F36,7/18/10,2010,Monsoon,19:30:00,500538,3592610,148,
F36,7/22/10,2010,Monsoon,23:28:00,500252,3592433,336,
F36,7/23/10,2010,Monsoon,9:48:00,500254,3592429,4,
F36,7/28/10,2010,Monsoon,21:23:00,500235,3592474,49,
F36,7/29/10,2010,Monsoon,22:16:00,500224,3592492,21,
F36,7/30/10,2010,Monsoon,9:07:00,500195,3592531,49,
F36,7/31/10,2010,Monsoon,19:52:00,500166,3592542,31,
F36,8/1/10,2010,Monsoon,20:43:00,500333,3592459,186,
F36,8/2/10,2010,Monsoon,7:50:00,500318,3592424,38,
F36,8/2/10,2010,Monsoon,1:40:00,500316,3592429,5,
F36,8/7/10,2010,Monsoon,19:30:00,500320,3592423,7,
F36,8/17/10,2010,Monsoon,8:36:00,500397,3592493,104,
F36,8/27/10,2010,Monsoon,0:02:00,500407,3592512,21,
F36,8/27/10,2010,Monsoon,23:59:00,500283,3592503,124,
F36,8/31/10,2010,Monsoon,22:42:00,500282,3592492,11,
F36,9/1/10,2010,Monsoon,11:01:00,500282,3592492,0,
F36,9/1/10,2010,Monsoon,23:15:00,500129,3592318,232,
F36,9/8/10,2010,Monsoon,20:24:00,500141,3592358,42,
F36,9/15/10,2010,Monsoon,8:34:00,500182,3592381,47,
F36,9/17/10,2010,Monsoon,20:25:00,500182,3592381,0,
F36,9/24/10,2010,Monsoon,9:25:00,500384,3592528,250,
F36,9/27/10,2010,Monsoon,10:51:00,500318,3592427,121,
F36,10/2/10,2010,Post_Monsoon,17:56:00,500315,3592425,4,
F36,10/8/10,2010,Post_Monsoon,9:34:00,500315,3592425,0,
F36,10/19/10,2010,Post_Monsoon,16:08:00,500392,3592766,350,
F36,10/22/10,2010,Post_Monsoon,15:31:00,500392,3592766,0,
F36,11/1/10,2010,Post_Monsoon,14:05:00,501003,3592565,643,
F36,11/6/10,2010,Post_Monsoon,7:57:00,500376,3592910,716,
F36,1/2/11,2011,Winter,14:04:00,500376,3592910,0,
F36,3/25/11,2011,Emergence,15:02:00,500387,3592566,344,
F36,4/12/11,2011,Dry,12:05:00,500550,3592579,164,
F36,4/16/11,2011,Dry,14:20:00,500395,3592569,155,
F36,4/30/11,2011,Dry,10:12:00,500189,3592610,210,
F36,5/12/11,2011,Dry,14:41:00,500101,3592489,150,
F36,5/16/11,2011,Dry,14:52:00,500175,3592518,79,
F36,5/20/11,2011,Dry,15:00:00,500177,3592526,8,
F36,5/27/11,2011,Dry,10:57:00,500388,3592568,215,
F36,6/13/11,2011,Dry,12:09:00,500390,3592584,16,
F36,8/11/11,2011,Monsoon,15:52:00,500285,3592488,142,
F36,8/13/11,2011,Monsoon,12:57:00,500294,3592466,24,
F36,8/15/11,2011,Monsoon,16:27:00,500318,3592427,46,
F36,8/16/11,2011,Monsoon,16:11:00,500322,3592426,4,
F36,8/20/11,2011,Monsoon,16:36:00,500227,3592380,106,
F36,9/4/11,2011,Monsoon,17:50:00,500336,3592478,147,
F36,9/13/11,2011,Monsoon,14:12:00,500374,3592562,92,
F36,10/1/11,2011,Post_Monsoon,12:41:00,500404,3592589,40,
F36,10/7/11,2011,Post_Monsoon,16:47:00,500406,3592593,4,
F36,11/19/11,2011,Post_Monsoon,10:17:00,500415,3592893,300,
F36,11/27/11,2011,Winter,13:21:00,500412,3592891,4,
F36,12/5/11,2011,Winter,11:15:00,500412,3592891,0,
F36,12/27/11,2011,Winter,10:00:00,500412,3592891,0,
F36,1/17/12,2012,Winter,16:20:00,500408,3592886,6,
F36,1/24/12,2012,Winter,13:30:00,500408,3592886,0,
F36,2/1/12,2012,Winter,12:26:00,500408,3592886,0,
F36,2/17/12,2012,Winter,13:09:00,500408,3592886,0,
F36,2/29/12,2012,Emergence,13:34:00,500413,3592885,5,
F36,3/10/12,2012,Emergence,11:34:44,500383,3592870,34,
F36,3/13/12,2012,Emergence,15:08:36,500385,3592870,2,
F36,3/22/12,2012,Emergence,13:20:00,500464,3592818,95,
F36,3/30/12,2012,Emergence,15:11:00,500359,3592578,262,
F36,4/4/12,2012,Dry,13:01:00,500392,3592570,34,
F36,4/22/12,2012,Dry,19:04:00,500269,3592397,212,
F36,5/6/12,2012,Dry,10:19:00,500244,3592467,74,
F36,5/11/12,2012,Dry,9:34:00,500367,3592544,145,
F36,5/23/12,2012,Dry,20:35:00,500396,3592480,70,
F36,5/27/12,2012,Dry,6:58:00,500396,3592480,0,
F36,5/29/12,2012,Dry,8:03:00,500401,3592570,90,
F36,5/30/12,2012,Dry,10:09:00,500401,3592570,0,
F36,6/6/12,2012,Dry,9:43:00,500490,3592603,95,
F36,6/9/12,2012,Dry,13:29:00,500488,3592604,2,
F36,6/14/12,2012,Dry,11:24:00,500488,3592604,0,
F36,6/16/12,2012,Dry,10:50:00,500488,3592604,0,
F36,6/22/12,2012,Dry,12:06:00,500487,3592603,1,
F36,7/5/12,2012,Monsoon,13:46:00,500395,3592463,168,
F36,7/10/12,2012,Monsoon,10:01:00,500490,3592601,168,
F36,7/12/12,2012,Monsoon,9:41:00,500487,3592603,4,
F36,7/16/12,2012,Monsoon,12:03:00,500388,3592496,146,
F36,7/18/12,2012,Monsoon,8:41:00,500475,3592712,233,
F36,7/20/12,2012,Monsoon,20:38:00,500219,3592570,293,
F36,7/23/12,2012,Monsoon,15:27:00,500287,3592430,156,
F36,7/25/12,2012,Monsoon,11:27:00,500393,3592538,151,
F36,7/27/12,2012,Monsoon,9:37:00,500269,3592402,184,
F36,7/30/12,2012,Monsoon,20:13:00,500403,3592508,171,
F36,8/1/12,2012,Monsoon,8:59:00,500246,3592556,164,
F36,8/3/12,2012,Monsoon,9:49:00,500368,3592418,184,
F36,8/11/12,2012,Monsoon,17:37:00,500203,3592602,247,
F36,8/15/12,2012,Monsoon,8:33:00,500490,3592603,287,
F36,8/17/12,2012,Monsoon,9:44:00,500488,3592600,4,
F36,8/27/12,2012,Monsoon,13:05:00,500488,3592600,0,
F36,9/1/12,2012,Monsoon,18:11:00,500266,3592399,299,
F36,9/7/12,2012,Monsoon,15:01:00,500268,3592404,5,
F36,9/20/12,2012,Monsoon,12:05:00,500268,3592546,142,
F36,9/29/12,2012,Monsoon,20:57:00,500566,3592617,306,
F36,10/5/12,2012,Post_Monsoon,17:19:00,500576,3592633,19,
F36,10/17/12,2012,Post_Monsoon,15:11:00,500556,3592694,64,
F36,10/29/12,2012,Post_Monsoon,17:32:00,500406,3592869,230,
F36,11/3/12,2012,Post_Monsoon,10:16:00,500406,3592869,0,
F36,11/11/12,2012,Post_Monsoon,11:35:00,500406,3592869,0,
F36,11/26/12,2012,Post_Monsoon,17:16:00,500411,3592883,15,
F36,12/8/12,2012,Winter,14:24:00,500413,3592886,4,
F36,12/17/12,2012,Winter,11:58:00,500413,3592886,0,
F36,12/21/12,2012,Winter,10:55:00,500411,3592885,2,
F36,12/28/12,2012,Winter,11:59:00,500411,3592885,0,
F36,1/10/13,2013,Winter,14:29:00,500416,3592885,5,
F36,1/25/13,2013,Winter,12:15:00,500416,3592885,0,
F36,2/7/13,2013,Emergence,14:09:00,500413,3592884,3,
F36,2/21/13,2013,Emergence,13:57:00,500413,3592883,1, 
F36,3/10/13,2013,Emergence,12:57:00,500410,3592885,4,
F36,3/21/13,2013,Emergence,13:15:00,500287,3592463,440,
F66,5/2/07,2007,Dry,1724,500884,3592322,NA,
F66,5/3/07,2007,Dry,710,500884,3592322,0,
F66,5/6/07,2007,Dry,1644,500908,3592594,273,
F66,5/13/07,2007,Dry,1320,500970,3592386,217,
F66,5/17/07,2007,Dry,2232,500864,3592281,149,
F66,5/23/07,2007,Dry,2112,500969,3592387,149,
F66,6/1/07,2007,Dry,2118,500971,3592388,2,
F66,6/5/07,2007,Dry,2222,500971,3592388,0,
F66,6/10/07,2007,Dry,1830,500971,3592388,0,
F66,6/12/07,2007,Dry,2004,500971,3592388,0,
F66,6/20/07,2007,Dry,1910,500971,3592388,0,
F66,6/27/07,2007,Dry,2016,501003,3592171,219,
F66,7/3/07,2007,Dry,2129,501034,3592183,33,
F66,7/5/07,2007,Dry,1945,501034,3592183,0,
F66,7/18/07,2007,Monsoon,105,501034,3592183,0,
F66,7/19/07,2007,Monsoon,2115,501034,3592183,0,
F66,8/16/07,2007,Monsoon,1852,500850,3592094,204,
F66,8/19/07,2007,Monsoon,2015,501019,3592172,186,
F66,8/22/07,2007,Monsoon,2109,500883,3591881,321,
F66,8/27/07,2007,Monsoon,2225,500869,3592011,131,
F66,8/28/07,2007,Monsoon,2208,500869,3592011,0,
F66,8/30/07,2007,Monsoon,2018,500747,3592178,207,
F66,4/9/08,2008,Dry,12:39:00,501088,3592253,349,
F66,4/16/08,2008,Dry,11:44:00,501079,3592173,81,
F66,4/22/08,2008,Dry,8:17:00,501088,3592253,81,
F66,4/23/08,2008,Dry,9:32:00,501088,3592253,0,
F66,4/24/08,2008,Dry,10:07:00,501088,3592253,0,
F66,4/25/08,2008,Dry,10:15:00,501091,3592147,106,
F66,5/1/08,2008,Dry,13:30:00,500901,3592079,202,
F66,5/2/08,2008,Dry,13:30:00,500910,3591999,81,
F66,5/5/08,2008,Dry,11:15:00,501020,3592172,205,
F66,5/7/08,2008,Dry,9:53:00,501058,3592243,81,
F66,5/8/08,2008,Dry,9:52:00,501058,3592243,0,
F66,5/12/08,2008,Dry,20:40:00,501058,3592243,0,
F66,5/20/08,2008,Dry,10:30:00,501058,3592243,0,
F66,5/21/08,2008,Dry,19:18:00,501058,3592243,0,
F66,5/24/08,2008,Dry,19:06:00,501091,3592246,33,
F66,5/26/08,2008,Dry,19:33:00,500878,3592579,395,
F66,5/28/08,2008,Dry,20:00:00,500878,3592579,0,
F66,6/2/08,2008,Dry,20:35:00,500878,3592579,0,
F66,6/3/08,2008,Dry,21:12:00,500878,3592579,0,
F66,6/6/08,2008,Dry,19:51:00,500878,3592579,0,
F66,6/9/08,2008,Dry,19:02:00,500878,3592579,0,
F66,6/11/08,2008,Dry,22:07:00,500878,3592579,0,
F66,6/19/08,2008,Dry,20:47:00,500878,3592583,4,
F66,6/21/08,2008,Dry,20:58:00,500877,3592579,4,
F66,6/22/08,2008,Dry,22:18:00,500877,3592579,0,
F66,6/24/08,2008,Dry,20:42:00,500877,3592579,0,
F66,6/28/08,2008,Dry,20:41:00,501073,3592200,427,
F66,6/30/08,2008,Dry,20:15:00,501037,3592181,41,
F66,7/8/08,2008,Monsoon,7:17:00,501005,3592171,34,
F66,7/14/08,2008,Monsoon,22:24:00,500908,3592153,99,
F66,7/15/08,2008,Monsoon,22:12:00,500888,3591876,278,
F66,7/17/08,2008,Monsoon,7:42:00,501053,3592242,401,
F66,7/22/08,2008,Monsoon,22:50:00,500901,3592043,250,
F66,7/26/08,2008,Monsoon,8:08:00,500985,3592286,257,
F66,7/29/08,2008,Monsoon,10:04:00,500870,3592268,116,
F66,8/4/08,2008,Monsoon,21:52:00,500949,3591988,291,
F66,8/11/08,2008,Monsoon,22:20:00,501012,3592036,79,
F66,8/25/08,2008,Monsoon,20:16:00,500942,3592129,116,
F66,9/2/08,2008,Monsoon,9:35:00,500901,3592073,69,
F66,9/6/08,2008,Monsoon,20:52:00,500929,3592350,278,
F66,9/11/08,2008,Monsoon,9:36:00,500931,3592063,287,
F66,9/18/08,2008,Monsoon,9:03:00,501058,3592219,201,
F66,9/19/08,2008,Monsoon,20:30:00,501058,3592219,0,
F66,9/25/08,2008,Monsoon,9:42:00,500867,3592592,419,
F66,9/29/08,2008,Monsoon,11:24:00,500936,3592647,88,
F66,10/4/08,2008,Post_Monsoon,16:41:00,500933,3592648,3,
F66,10/10/08,2008,Post_Monsoon,10:47:00,500933,3592647,1,
F66,10/17/08,2008,Post_Monsoon,16:18:00,500985,3592582,83,
F66,10/23/08,2008,Post_Monsoon,15:54:00,500985,3592582,0,
F66,11/8/08,2008,Post_Monsoon,13:57:00,500972,3592615,35,
F66,3/14/09,2009,Emergence,No Time,500920,3592553,81,
F66,3/17/09,2009,Emergence,1045,500920,3592553,0,
F66,3/28/09,2009,Emergence,,500971,3592408,154,
F66,4/9/09,2009,Dry,1144,501088,3592253,194,
F66,4/9/09,2009,Dry,1849,501084,3592254,4,
F66,4/10/09,2009,Dry,1130,501084,3592254,0,
F66,4/11/09,2009,Dry,1240,501084,3592254,0,
F66,4/13/09,2009,Dry,1400,501057,3592295,49,
F66,4/16/09,2009,Dry,1207,500870,3592391,210,
F66,4/16/09,2009,Dry,1745,500870,3592391,0,
F66,4/17/09,2009,Dry,859,500870,3592391,0,
F66,4/18/09,2009,Dry,1032,500870,3592391,0,
F66,4/20/09,2009,Dry,913,500862,3592384,11,
F66,4/23/09,2009,Dry,1450,501077,3592168,305,
F66,4/30/09,2009,Dry,1200,500897,3592050,215,
F66,5/11/09,2009,Dry,1102,500902,3592311,261,
F66,5/12/09,2009,Dry,1230,500958,3592369,81,
F66,5/12/09,2009,Dry,1840,500948,3592352,20,
F66,5/13/09,2009,Dry,825,500948,3592352,0,
F66,5/13/09,2009,Dry,1812,500895,3592279,90,
F66,5/14/09,2009,Dry,950,500895,3592279,0,
F66,5/18/09,2009,Dry,1122,501015,3592179,156,
F66,5/18/09,2009,Dry,1701,501015,3592179,0,
F66,5/19/09,2009,Dry,741,501015,3592179,0,
F66,5/20/09,2009,Dry,656,501015,3592179,0,
F66,5/22/09,2009,Dry,916,501015,3592179,0,
F66,5/23/09,2009,Dry,759,501015,3592179,0,
F66,5/25/09,2009,Dry,833,501023,3592204,0,
F66,6/4/09,2009,Dry,1145,501023,3592204,0,
F66,6/8/09,2009,Dry,1017,501023,3592204,0,
F66,6/9/09,2009,Dry,828,501023,3592204,0,
F66,6/10/09,2009,Dry,901,501023,3592204,0,
F66,6/11/09,2009,Dry,809,501023,3592204,0,
F66,6/12/09,2009,Dry,943,501023,3592204,0,
F66,6/13/09,2009,Dry,1009,501023,3592204,0,
F66,6/15/09,2009,Dry,949,501023,3592204,0,
F66,6/16/09,2009,Dry,1949,501023,3592204,0,
F66,6/17/09,2009,Dry,1010,501023,3592204,0,
F66,6/26/09,2009,Dry,1308,501036,3592185,23,
F66,7/1/09,2009,Monsoon,20:26:00,501035,3592185,1,
F66,7/9/09,2009,Monsoon,2030,501034,3592173,12,
F66,7/10/09,2009,Monsoon,23:20:00,501043,3592185,15,
F66,7/20/09,2009,Monsoon,1543,500991,3592209,57,
F66,7/22/09,2009,Monsoon,23:14:00,501020,3592211,29,
F66,7/29/09,2009,Monsoon,0:59:00,500869,3592011,251,
F66,8/1/09,2009,Monsoon,2314,501034,3592173,231,
F66,8/4/09,2009,Monsoon,23:54:00,501012,3592159,26,
F66,8/6/09,2009,Monsoon,23:06:00,501016,3592169,11,
F66,8/7/09,2009,Monsoon,23:15:00,500946,3592125,83,
F66,8/11/09,2009,Monsoon,758,500942,3592124,4,
F66,8/19/09,2009,Monsoon,23:11:00,500939,3591996,128,
F66,8/26/09,2009,Monsoon,21:25:00,500881,3592044,75,
F66,8/30/09,2009,Monsoon,1:05:00,500869,3592011,35,
F66,8/31/09,2009,Monsoon,23:17:00,500799,3592344,340,
F66,9/1/09,2009,Monsoon,20:36:00,500805,3592332,13,
F66,9/5/09,2009,Monsoon,23:00:00,500858,3592295,65,
F66,9/9/09,2009,Monsoon,1828,501031,3592089,269,
F66,9/9/09,2009,Monsoon,9:10:00,501037,3592087,6,
F66,9/15/09,2009,Monsoon,6:55:00,501037,3592087,0,
F66,9/23/09,2009,Monsoon,9:26:00,501058,3592581,494,
F66,9/24/09,2009,Monsoon,18:20:00,501058,3592581,0,
F66,9/30/09,2009,Monsoon,9:33:00,501053,3592574,9,
F66,10/6/09,2009,Post_Monsoon,18:24:00,501056,3592572,4,
F66,10/10/09,2009,Post_Monsoon,15:39:00,501054,3592574,3,
F66,10/18/09,2009,Post_Monsoon,18:22:00,501013,3592532,59,
F66,10/25/09,2009,Post_Monsoon,13:41:00,501013,3592532,0,
F66,10/31/09,2009,Post_Monsoon,11:35:00,501013,3592519,13,
F66,11/8/09,2009,Post_Monsoon,15:05:00,500983,3592582,70,
F66,11/14/09,2009,Post_Monsoon,1202,501011,3592534,56,
F66,11/29/09,2009,Winter,14:35:00,500983,3592582,56,
F66,12/13/09,2009,Winter,13:53:00,500983,3592582,0,
F66,3/25/10,2010,Emergence,16:35:07,500933,3592579,50,
F66,4/9/10,2010,Emergence,11:16:00,500999,3592261,325,
F66,5/7/10,2010,Dry,17:10:00,500934,3592092,181,
F66,5/15/10,2010,Dry,14:53:00,501031,3592213,155,
F66,6/7/10,2010,Dry,15:55:00,501031,3592213,0,
F66,6/12/10,2010,Dry,17:19:00,501031,3592213,0,
F66,6/17/10,2010,Dry,8:52:00,501031,3592213,0,
F66,6/22/10,2010,Dry,22:33:00,501031,3592213,0,
F66,6/25/10,2010,Dry,18:31:00,500938,3592305,131,
F66,6/26/10,2010,Dry,21:37:00,500992,3592130,183,
F66,6/28/10,2010,Dry,20:37:00,501005,3592174,46,
F66,7/2/10,2010,Dry,19:49:00,501037,3592180,33,
F66,7/4/10,2010,Dry,22:23:00,501035,3592179,2,
F66,7/6/10,2010,Dry,22:39:00,501037,3592183,4,
F66,7/7/10,2010,Dry,22:16:00,501034,3592187,5,
F66,7/8/10,2010,Dry,20:37:00,501033,3592182,5,
F66,7/9/10,2010,Dry,19:04:00,501033,3592182,0,
F66,7/11/10,2010,Monsoon,22:29:00,501040,3592170,14,
F66,7/12/10,2010,Monsoon,20:30:00,501042,3592192,22,
F66,7/13/10,2010,Monsoon,22:21:00,501042,3592192,0,
F66,7/15/10,2010,Monsoon,22:58:00,501042,3592192,0,
F66,7/16/10,2010,Monsoon,8:14:00,501042,3592192,0,
F66,7/18/10,2010,Monsoon,23:49:00,501028,3592187,15,
F66,7/18/10,2010,Monsoon,21:50:00,501086,3592131,81,
F66,7/18/10,2010,Monsoon,8:46:00,501042,3592192,75,
F66,7/19/10,2010,Monsoon,7:26:00,501040,3592170,22,
F66,7/22/10,2010,Monsoon,11:22:00,501040,3592170,0,
F66,7/23/10,2010,Monsoon,23:29:00,500915,3592348,218,
F66,7/25/10,2010,Monsoon,21:16:00,500888,3592248,104,
